best m,c is 1.500000,18.260000 with error 14.211446 in direction 0
best m,c is 1.500000,18.270000 with error 14.207891 in direction 0
best m,c is 1.500000,18.280000 with error 14.204341 in direction 0
best m,c is 1.500000,18.290000 with error 14.200797 in direction 0
best m,c is 1.500000,18.300000 with error 14.197260 in direction 0
best m,c is 1.500000,18.310000 with error 14.193729 in direction 0
best m,c is 1.500000,18.320000 with error 14.190204 in direction 0
best m,c is 1.500000,18.330000 with error 14.186685 in direction 0
best m,c is 1.500000,18.340000 with error 14.183172 in direction 0
best m,c is 1.500000,18.350000 with error 14.179666 in direction 0
best m,c is 1.500000,18.360000 with error 14.176166 in direction 0
best m,c is 1.500000,18.370000 with error 14.172672 in direction 0
best m,c is 1.500000,18.380000 with error 14.169184 in direction 0
best m,c is 1.500000,18.390000 with error 14.165702 in direction 0
best m,c is 1.500000,18.400000 with error 14.162227 in direction 0
best m,c is 1.500000,18.410000 with error 14.158757 in direction 0
best m,c is 1.500000,18.420000 with error 14.155294 in direction 0
best m,c is 1.500000,18.430000 with error 14.151837 in direction 0
best m,c is 1.500000,18.440000 with error 14.148387 in direction 0
best m,c is 1.500000,18.450000 with error 14.144942 in direction 0
best m,c is 1.500000,18.460000 with error 14.141504 in direction 0
best m,c is 1.500000,18.470000 with error 14.138072 in direction 0
best m,c is 1.500000,18.480000 with error 14.134647 in direction 0
best m,c is 1.500000,18.490000 with error 14.131227 in direction 0
best m,c is 1.500000,18.500000 with error 14.127814 in direction 0
best m,c is 1.500000,18.510000 with error 14.124407 in direction 0
best m,c is 1.500000,18.520000 with error 14.121006 in direction 0
best m,c is 1.500000,18.530000 with error 14.117612 in direction 0
best m,c is 1.500000,18.540000 with error 14.114224 in direction 0
best m,c is 1.500000,18.550000 with error 14.110842 in direction 0
best m,c is 1.500000,18.560000 with error 14.107466 in direction 0
best m,c is 1.500000,18.570000 with error 14.104097 in direction 0
best m,c is 1.500000,18.580000 with error 14.100734 in direction 0
best m,c is 1.500000,18.590000 with error 14.097377 in direction 0
best m,c is 1.500000,18.600000 with error 14.094027 in direction 0
best m,c is 1.500000,18.610000 with error 14.090683 in direction 0
best m,c is 1.500000,18.620000 with error 14.087345 in direction 0
best m,c is 1.500000,18.630000 with error 14.084013 in direction 0
best m,c is 1.500000,18.640000 with error 14.080688 in direction 0
best m,c is 1.500000,18.650000 with error 14.077369 in direction 0
best m,c is 1.500000,18.660000 with error 14.074057 in direction 0
best m,c is 1.500000,18.670000 with error 14.070750 in direction 0
best m,c is 1.500000,18.680000 with error 14.067451 in direction 0
best m,c is 1.500000,18.690000 with error 14.064157 in direction 0
best m,c is 1.500000,18.700000 with error 14.060870 in direction 0
best m,c is 1.500000,18.710000 with error 14.057589 in direction 0
best m,c is 1.500000,18.720000 with error 14.054314 in direction 0
best m,c is 1.500000,18.730000 with error 14.051046 in direction 0
best m,c is 1.500000,18.740000 with error 14.047784 in direction 0
best m,c is 1.500000,18.750000 with error 14.044529 in direction 0
best m,c is 1.500000,18.760000 with error 14.041280 in direction 0
best m,c is 1.500000,18.770000 with error 14.038037 in direction 0
best m,c is 1.490000,18.780000 with error 14.034651 in direction 7
best m,c is 1.490000,18.790000 with error 14.031055 in direction 0
best m,c is 1.490000,18.800000 with error 14.027466 in direction 0
best m,c is 1.490000,18.810000 with error 14.023884 in direction 0
best m,c is 1.490000,18.820000 with error 14.020307 in direction 0
best m,c is 1.490000,18.830000 with error 14.016737 in direction 0
best m,c is 1.490000,18.840000 with error 14.013173 in direction 0
best m,c is 1.490000,18.850000 with error 14.009615 in direction 0
best m,c is 1.490000,18.860000 with error 14.006064 in direction 0
best m,c is 1.490000,18.870000 with error 14.002518 in direction 0
best m,c is 1.490000,18.880000 with error 13.998979 in direction 0
best m,c is 1.490000,18.890000 with error 13.995446 in direction 0
best m,c is 1.490000,18.900000 with error 13.991920 in direction 0
best m,c is 1.490000,18.910000 with error 13.988399 in direction 0
best m,c is 1.490000,18.920000 with error 13.984885 in direction 0
best m,c is 1.490000,18.930000 with error 13.981378 in direction 0
best m,c is 1.490000,18.940000 with error 13.977876 in direction 0
best m,c is 1.490000,18.950000 with error 13.974381 in direction 0
best m,c is 1.490000,18.960000 with error 13.970892 in direction 0
best m,c is 1.490000,18.970000 with error 13.967409 in direction 0
best m,c is 1.490000,18.980000 with error 13.963933 in direction 0
best m,c is 1.490000,18.990000 with error 13.960463 in direction 0
best m,c is 1.490000,19.000000 with error 13.956999 in direction 0
best m,c is 1.490000,19.010000 with error 13.953542 in direction 0
best m,c is 1.490000,19.020000 with error 13.950090 in direction 0
best m,c is 1.490000,19.030000 with error 13.946646 in direction 0
best m,c is 1.490000,19.040000 with error 13.943207 in direction 0
best m,c is 1.490000,19.050000 with error 13.939775 in direction 0
best m,c is 1.490000,19.060000 with error 13.936349 in direction 0
best m,c is 1.490000,19.070000 with error 13.932930 in direction 0
best m,c is 1.490000,19.080000 with error 13.929516 in direction 0
best m,c is 1.490000,19.090000 with error 13.926109 in direction 0
best m,c is 1.490000,19.100000 with error 13.922709 in direction 0
best m,c is 1.490000,19.110000 with error 13.919315 in direction 0
best m,c is 1.490000,19.120000 with error 13.915927 in direction 0
best m,c is 1.490000,19.130000 with error 13.912546 in direction 0
best m,c is 1.490000,19.140000 with error 13.909171 in direction 0
best m,c is 1.490000,19.150000 with error 13.905802 in direction 0
best m,c is 1.490000,19.160000 with error 13.902440 in direction 0
best m,c is 1.490000,19.170000 with error 13.899084 in direction 0
best m,c is 1.490000,19.180000 with error 13.895734 in direction 0
best m,c is 1.490000,19.190000 with error 13.892391 in direction 0
best m,c is 1.490000,19.200000 with error 13.889054 in direction 0
best m,c is 1.490000,19.210000 with error 13.885724 in direction 0
best m,c is 1.490000,19.220000 with error 13.882400 in direction 0
best m,c is 1.490000,19.230000 with error 13.879082 in direction 0
best m,c is 1.490000,19.240000 with error 13.875771 in direction 0
best m,c is 1.490000,19.250000 with error 13.872467 in direction 0
best m,c is 1.490000,19.260000 with error 13.869168 in direction 0
best m,c is 1.490000,19.270000 with error 13.865876 in direction 0
best m,c is 1.490000,19.280000 with error 13.862591 in direction 0
best m,c is 1.490000,19.290000 with error 13.859312 in direction 0
best m,c is 1.490000,19.300000 with error 13.856040 in direction 0
best m,c is 1.490000,19.310000 with error 13.852773 in direction 0
best m,c is 1.490000,19.320000 with error 13.849514 in direction 0
best m,c is 1.490000,19.330000 with error 13.846261 in direction 0
best m,c is 1.490000,19.340000 with error 13.843014 in direction 0
best m,c is 1.490000,19.350000 with error 13.839774 in direction 0
best m,c is 1.490000,19.360000 with error 13.836540 in direction 0
best m,c is 1.490000,19.370000 with error 13.833312 in direction 0
best m,c is 1.490000,19.380000 with error 13.830092 in direction 0
best m,c is 1.490000,19.390000 with error 13.826877 in direction 0
best m,c is 1.490000,19.400000 with error 13.823669 in direction 0
best m,c is 1.490000,19.410000 with error 13.820468 in direction 0
best m,c is 1.490000,19.420000 with error 13.817273 in direction 0
best m,c is 1.490000,19.430000 with error 13.814085 in direction 0
best m,c is 1.490000,19.440000 with error 13.810903 in direction 0
best m,c is 1.480000,19.450000 with error 13.807723 in direction 7
best m,c is 1.480000,19.460000 with error 13.804183 in direction 0
best m,c is 1.480000,19.470000 with error 13.800649 in direction 0
best m,c is 1.480000,19.480000 with error 13.797122 in direction 0
best m,c is 1.480000,19.490000 with error 13.793601 in direction 0
best m,c is 1.480000,19.500000 with error 13.790086 in direction 0
best m,c is 1.480000,19.510000 with error 13.786578 in direction 0
best m,c is 1.480000,19.520000 with error 13.783076 in direction 0
best m,c is 1.480000,19.530000 with error 13.779581 in direction 0
best m,c is 1.480000,19.540000 with error 13.776092 in direction 0
best m,c is 1.480000,19.550000 with error 13.772609 in direction 0
best m,c is 1.480000,19.560000 with error 13.769132 in direction 0
best m,c is 1.480000,19.570000 with error 13.765662 in direction 0
best m,c is 1.480000,19.580000 with error 13.762199 in direction 0
best m,c is 1.480000,19.590000 with error 13.758742 in direction 0
best m,c is 1.480000,19.600000 with error 13.755291 in direction 0
best m,c is 1.480000,19.610000 with error 13.751846 in direction 0
best m,c is 1.480000,19.620000 with error 13.748408 in direction 0
best m,c is 1.480000,19.630000 with error 13.744977 in direction 0
best m,c is 1.480000,19.640000 with error 13.741552 in direction 0
best m,c is 1.480000,19.650000 with error 13.738133 in direction 0
best m,c is 1.480000,19.660000 with error 13.734721 in direction 0
best m,c is 1.480000,19.670000 with error 13.731315 in direction 0
best m,c is 1.480000,19.680000 with error 13.727915 in direction 0
best m,c is 1.480000,19.690000 with error 13.724522 in direction 0
best m,c is 1.480000,19.700000 with error 13.721136 in direction 0
best m,c is 1.480000,19.710000 with error 13.717756 in direction 0
best m,c is 1.480000,19.720000 with error 13.714382 in direction 0
best m,c is 1.480000,19.730000 with error 13.711015 in direction 0
best m,c is 1.480000,19.740000 with error 13.707654 in direction 0
best m,c is 1.480000,19.750000 with error 13.704300 in direction 0
best m,c is 1.480000,19.760000 with error 13.700952 in direction 0
best m,c is 1.480000,19.770000 with error 13.697611 in direction 0
best m,c is 1.480000,19.780000 with error 13.694276 in direction 0
best m,c is 1.480000,19.790000 with error 13.690948 in direction 0
best m,c is 1.480000,19.800000 with error 13.687626 in direction 0
best m,c is 1.480000,19.810000 with error 13.684311 in direction 0
best m,c is 1.480000,19.820000 with error 13.681002 in direction 0
best m,c is 1.480000,19.830000 with error 13.677700 in direction 0
best m,c is 1.480000,19.840000 with error 13.674404 in direction 0
best m,c is 1.480000,19.850000 with error 13.671115 in direction 0
best m,c is 1.480000,19.860000 with error 13.667832 in direction 0
best m,c is 1.480000,19.870000 with error 13.664556 in direction 0
best m,c is 1.480000,19.880000 with error 13.661286 in direction 0
best m,c is 1.480000,19.890000 with error 13.658023 in direction 0
best m,c is 1.480000,19.900000 with error 13.654766 in direction 0
best m,c is 1.480000,19.910000 with error 13.651516 in direction 0
best m,c is 1.480000,19.920000 with error 13.648273 in direction 0
best m,c is 1.480000,19.930000 with error 13.645036 in direction 0
best m,c is 1.480000,19.940000 with error 13.641806 in direction 0
best m,c is 1.480000,19.950000 with error 13.638582 in direction 0
best m,c is 1.480000,19.960000 with error 13.635365 in direction 0
best m,c is 1.480000,19.970000 with error 13.632154 in direction 0
best m,c is 1.480000,19.980000 with error 13.628950 in direction 0
best m,c is 1.480000,19.990000 with error 13.625753 in direction 0
best m,c is 1.480000,20.000000 with error 13.622562 in direction 0
best m,c is 1.480000,20.010000 with error 13.619377 in direction 0
best m,c is 1.480000,20.020000 with error 13.616200 in direction 0
best m,c is 1.480000,20.030000 with error 13.613029 in direction 0
best m,c is 1.480000,20.040000 with error 13.609864 in direction 0
best m,c is 1.480000,20.050000 with error 13.606706 in direction 0
best m,c is 1.480000,20.060000 with error 13.603555 in direction 0
best m,c is 1.480000,20.070000 with error 13.600410 in direction 0
best m,c is 1.480000,20.080000 with error 13.597272 in direction 0
best m,c is 1.480000,20.090000 with error 13.594141 in direction 0
best m,c is 1.480000,20.100000 with error 13.591016 in direction 0
best m,c is 1.480000,20.110000 with error 13.587898 in direction 0
best m,c is 1.480000,20.120000 with error 13.584787 in direction 0
best m,c is 1.470000,20.130000 with error 13.581451 in direction 7
best m,c is 1.470000,20.140000 with error 13.577976 in direction 0
best m,c is 1.470000,20.150000 with error 13.574507 in direction 0
best m,c is 1.470000,20.160000 with error 13.571044 in direction 0
best m,c is 1.470000,20.170000 with error 13.567588 in direction 0
best m,c is 1.470000,20.180000 with error 13.564138 in direction 0
best m,c is 1.470000,20.190000 with error 13.560695 in direction 0
best m,c is 1.470000,20.200000 with error 13.557259 in direction 0
best m,c is 1.470000,20.210000 with error 13.553829 in direction 0
best m,c is 1.470000,20.220000 with error 13.550405 in direction 0
best m,c is 1.470000,20.230000 with error 13.546988 in direction 0
best m,c is 1.470000,20.240000 with error 13.543578 in direction 0
best m,c is 1.470000,20.250000 with error 13.540174 in direction 0
best m,c is 1.470000,20.260000 with error 13.536776 in direction 0
best m,c is 1.470000,20.270000 with error 13.533385 in direction 0
best m,c is 1.470000,20.280000 with error 13.530001 in direction 0
best m,c is 1.470000,20.290000 with error 13.526623 in direction 0
best m,c is 1.470000,20.300000 with error 13.523252 in direction 0
best m,c is 1.470000,20.310000 with error 13.519887 in direction 0
best m,c is 1.470000,20.320000 with error 13.516529 in direction 0
best m,c is 1.470000,20.330000 with error 13.513178 in direction 0
best m,c is 1.470000,20.340000 with error 13.509832 in direction 0
best m,c is 1.470000,20.350000 with error 13.506494 in direction 0
best m,c is 1.470000,20.360000 with error 13.503162 in direction 0
best m,c is 1.470000,20.370000 with error 13.499837 in direction 0
best m,c is 1.470000,20.380000 with error 13.496518 in direction 0
best m,c is 1.470000,20.390000 with error 13.493206 in direction 0
best m,c is 1.470000,20.400000 with error 13.489901 in direction 0
best m,c is 1.470000,20.410000 with error 13.486602 in direction 0
best m,c is 1.470000,20.420000 with error 13.483310 in direction 0
best m,c is 1.470000,20.430000 with error 13.480024 in direction 0
best m,c is 1.470000,20.440000 with error 13.476745 in direction 0
best m,c is 1.470000,20.450000 with error 13.473472 in direction 0
best m,c is 1.470000,20.460000 with error 13.470207 in direction 0
best m,c is 1.470000,20.470000 with error 13.466947 in direction 0
best m,c is 1.470000,20.480000 with error 13.463695 in direction 0
best m,c is 1.470000,20.490000 with error 13.460449 in direction 0
best m,c is 1.470000,20.500000 with error 13.457210 in direction 0
best m,c is 1.470000,20.510000 with error 13.453977 in direction 0
best m,c is 1.470000,20.520000 with error 13.450751 in direction 0
best m,c is 1.470000,20.530000 with error 13.447532 in direction 0
best m,c is 1.470000,20.540000 with error 13.444320 in direction 0
best m,c is 1.470000,20.550000 with error 13.441114 in direction 0
best m,c is 1.470000,20.560000 with error 13.437914 in direction 0
best m,c is 1.470000,20.570000 with error 13.434722 in direction 0
best m,c is 1.470000,20.580000 with error 13.431536 in direction 0
best m,c is 1.470000,20.590000 with error 13.428357 in direction 0
best m,c is 1.470000,20.600000 with error 13.425184 in direction 0
best m,c is 1.470000,20.610000 with error 13.422019 in direction 0
best m,c is 1.470000,20.620000 with error 13.418860 in direction 0
best m,c is 1.470000,20.630000 with error 13.415707 in direction 0
best m,c is 1.470000,20.640000 with error 13.412562 in direction 0
best m,c is 1.470000,20.650000 with error 13.409423 in direction 0
best m,c is 1.470000,20.660000 with error 13.406290 in direction 0
best m,c is 1.470000,20.670000 with error 13.403165 in direction 0
best m,c is 1.470000,20.680000 with error 13.400046 in direction 0
best m,c is 1.470000,20.690000 with error 13.396934 in direction 0
best m,c is 1.470000,20.700000 with error 13.393829 in direction 0
best m,c is 1.470000,20.710000 with error 13.390730 in direction 0
best m,c is 1.470000,20.720000 with error 13.387639 in direction 0
best m,c is 1.470000,20.730000 with error 13.384554 in direction 0
best m,c is 1.470000,20.740000 with error 13.381475 in direction 0
best m,c is 1.470000,20.750000 with error 13.378404 in direction 0
best m,c is 1.470000,20.760000 with error 13.375339 in direction 0
best m,c is 1.470000,20.770000 with error 13.372281 in direction 0
best m,c is 1.470000,20.780000 with error 13.369230 in direction 0
best m,c is 1.470000,20.790000 with error 13.366186 in direction 0
best m,c is 1.460000,20.800000 with error 13.363066 in direction 7
best m,c is 1.460000,20.810000 with error 13.359652 in direction 0
best m,c is 1.460000,20.820000 with error 13.356245 in direction 0
best m,c is 1.460000,20.830000 with error 13.352844 in direction 0
best m,c is 1.460000,20.840000 with error 13.349449 in direction 0
best m,c is 1.460000,20.850000 with error 13.346061 in direction 0
best m,c is 1.460000,20.860000 with error 13.342680 in direction 0
best m,c is 1.460000,20.870000 with error 13.339306 in direction 0
best m,c is 1.460000,20.880000 with error 13.335938 in direction 0
best m,c is 1.460000,20.890000 with error 13.332577 in direction 0
best m,c is 1.460000,20.900000 with error 13.329222 in direction 0
best m,c is 1.460000,20.910000 with error 13.325874 in direction 0
best m,c is 1.460000,20.920000 with error 13.322533 in direction 0
best m,c is 1.460000,20.930000 with error 13.319198 in direction 0
best m,c is 1.460000,20.940000 with error 13.315870 in direction 0
best m,c is 1.460000,20.950000 with error 13.312549 in direction 0
best m,c is 1.460000,20.960000 with error 13.309235 in direction 0
best m,c is 1.460000,20.970000 with error 13.305927 in direction 0
best m,c is 1.460000,20.980000 with error 13.302626 in direction 0
best m,c is 1.460000,20.990000 with error 13.299331 in direction 0
best m,c is 1.460000,21.000000 with error 13.296044 in direction 0
best m,c is 1.460000,21.010000 with error 13.292763 in direction 0
best m,c is 1.460000,21.020000 with error 13.289488 in direction 0
best m,c is 1.460000,21.030000 with error 13.286221 in direction 0
best m,c is 1.460000,21.040000 with error 13.282960 in direction 0
best m,c is 1.460000,21.050000 with error 13.279706 in direction 0
best m,c is 1.460000,21.060000 with error 13.276458 in direction 0
best m,c is 1.460000,21.070000 with error 13.273218 in direction 0
best m,c is 1.460000,21.080000 with error 13.269984 in direction 0
best m,c is 1.460000,21.090000 with error 13.266757 in direction 0
best m,c is 1.460000,21.100000 with error 13.263536 in direction 0
best m,c is 1.460000,21.110000 with error 13.260322 in direction 0
best m,c is 1.460000,21.120000 with error 13.257116 in direction 0
best m,c is 1.460000,21.130000 with error 13.253915 in direction 0
best m,c is 1.460000,21.140000 with error 13.250722 in direction 0
best m,c is 1.460000,21.150000 with error 13.247536 in direction 0
best m,c is 1.460000,21.160000 with error 13.244356 in direction 0
best m,c is 1.460000,21.170000 with error 13.241183 in direction 0
best m,c is 1.460000,21.180000 with error 13.238017 in direction 0
best m,c is 1.460000,21.190000 with error 13.234857 in direction 0
best m,c is 1.460000,21.200000 with error 13.231705 in direction 0
best m,c is 1.460000,21.210000 with error 13.228559 in direction 0
best m,c is 1.460000,21.220000 with error 13.225420 in direction 0
best m,c is 1.460000,21.230000 with error 13.222288 in direction 0
best m,c is 1.460000,21.240000 with error 13.219162 in direction 0
best m,c is 1.460000,21.250000 with error 13.216044 in direction 0
best m,c is 1.460000,21.260000 with error 13.212932 in direction 0
best m,c is 1.460000,21.270000 with error 13.209827 in direction 0
best m,c is 1.460000,21.280000 with error 13.206729 in direction 0
best m,c is 1.460000,21.290000 with error 13.203638 in direction 0
best m,c is 1.460000,21.300000 with error 13.200554 in direction 0
best m,c is 1.460000,21.310000 with error 13.197476 in direction 0
best m,c is 1.460000,21.320000 with error 13.194406 in direction 0
best m,c is 1.460000,21.330000 with error 13.191342 in direction 0
best m,c is 1.460000,21.340000 with error 13.188285 in direction 0
best m,c is 1.460000,21.350000 with error 13.185235 in direction 0
best m,c is 1.460000,21.360000 with error 13.182192 in direction 0
best m,c is 1.460000,21.370000 with error 13.179156 in direction 0
best m,c is 1.460000,21.380000 with error 13.176127 in direction 0
best m,c is 1.460000,21.390000 with error 13.173104 in direction 0
best m,c is 1.460000,21.400000 with error 13.170089 in direction 0
best m,c is 1.460000,21.410000 with error 13.167080 in direction 0
best m,c is 1.460000,21.420000 with error 13.164078 in direction 0
best m,c is 1.460000,21.430000 with error 13.161083 in direction 0
best m,c is 1.460000,21.440000 with error 13.158096 in direction 0
best m,c is 1.460000,21.450000 with error 13.155115 in direction 0
best m,c is 1.460000,21.460000 with error 13.152141 in direction 0
best m,c is 1.460000,21.470000 with error 13.149174 in direction 0
best m,c is 1.450000,21.480000 with error 13.145896 in direction 7
best m,c is 1.450000,21.490000 with error 13.142553 in direction 0
best m,c is 1.450000,21.500000 with error 13.139217 in direction 0
best m,c is 1.450000,21.510000 with error 13.135887 in direction 0
best m,c is 1.450000,21.520000 with error 13.132564 in direction 0
best m,c is 1.450000,21.530000 with error 13.129248 in direction 0
best m,c is 1.450000,21.540000 with error 13.125939 in direction 0
best m,c is 1.450000,21.550000 with error 13.122637 in direction 0
best m,c is 1.450000,21.560000 with error 13.119341 in direction 0
best m,c is 1.450000,21.570000 with error 13.116052 in direction 0
best m,c is 1.450000,21.580000 with error 13.112770 in direction 0
best m,c is 1.450000,21.590000 with error 13.109495 in direction 0
best m,c is 1.450000,21.600000 with error 13.106226 in direction 0
best m,c is 1.450000,21.610000 with error 13.102965 in direction 0
best m,c is 1.450000,21.620000 with error 13.099710 in direction 0
best m,c is 1.450000,21.630000 with error 13.096462 in direction 0
best m,c is 1.450000,21.640000 with error 13.093221 in direction 0
best m,c is 1.450000,21.650000 with error 13.089986 in direction 0
best m,c is 1.450000,21.660000 with error 13.086759 in direction 0
best m,c is 1.450000,21.670000 with error 13.083538 in direction 0
best m,c is 1.450000,21.680000 with error 13.080325 in direction 0
best m,c is 1.450000,21.690000 with error 13.077118 in direction 0
best m,c is 1.450000,21.700000 with error 13.073918 in direction 0
best m,c is 1.450000,21.710000 with error 13.070724 in direction 0
best m,c is 1.450000,21.720000 with error 13.067538 in direction 0
best m,c is 1.450000,21.730000 with error 13.064359 in direction 0
best m,c is 1.450000,21.740000 with error 13.061186 in direction 0
best m,c is 1.450000,21.750000 with error 13.058020 in direction 0
best m,c is 1.450000,21.760000 with error 13.054862 in direction 0
best m,c is 1.450000,21.770000 with error 13.051710 in direction 0
best m,c is 1.450000,21.780000 with error 13.048565 in direction 0
best m,c is 1.450000,21.790000 with error 13.045427 in direction 0
best m,c is 1.450000,21.800000 with error 13.042296 in direction 0
best m,c is 1.450000,21.810000 with error 13.039171 in direction 0
best m,c is 1.450000,21.820000 with error 13.036054 in direction 0
best m,c is 1.450000,21.830000 with error 13.032944 in direction 0
best m,c is 1.450000,21.840000 with error 13.029840 in direction 0
best m,c is 1.450000,21.850000 with error 13.026744 in direction 0
best m,c is 1.450000,21.860000 with error 13.023654 in direction 0
best m,c is 1.450000,21.870000 with error 13.020571 in direction 0
best m,c is 1.450000,21.880000 with error 13.017496 in direction 0
best m,c is 1.450000,21.890000 with error 13.014427 in direction 0
best m,c is 1.450000,21.900000 with error 13.011365 in direction 0
best m,c is 1.450000,21.910000 with error 13.008310 in direction 0
best m,c is 1.450000,21.920000 with error 13.005263 in direction 0
best m,c is 1.450000,21.930000 with error 13.002222 in direction 0
best m,c is 1.450000,21.940000 with error 12.999188 in direction 0
best m,c is 1.450000,21.950000 with error 12.996161 in direction 0
best m,c is 1.450000,21.960000 with error 12.993141 in direction 0
best m,c is 1.450000,21.970000 with error 12.990128 in direction 0
best m,c is 1.450000,21.980000 with error 12.987122 in direction 0
best m,c is 1.450000,21.990000 with error 12.984123 in direction 0
best m,c is 1.450000,22.000000 with error 12.981132 in direction 0
best m,c is 1.450000,22.010000 with error 12.978147 in direction 0
best m,c is 1.450000,22.020000 with error 12.975169 in direction 0
best m,c is 1.450000,22.030000 with error 12.972198 in direction 0
best m,c is 1.450000,22.040000 with error 12.969234 in direction 0
best m,c is 1.450000,22.050000 with error 12.966278 in direction 0
best m,c is 1.450000,22.060000 with error 12.963328 in direction 0
best m,c is 1.450000,22.070000 with error 12.960385 in direction 0
best m,c is 1.450000,22.080000 with error 12.957450 in direction 0
best m,c is 1.450000,22.090000 with error 12.954521 in direction 0
best m,c is 1.450000,22.100000 with error 12.951599 in direction 0
best m,c is 1.450000,22.110000 with error 12.948685 in direction 0
best m,c is 1.450000,22.120000 with error 12.945778 in direction 0
best m,c is 1.450000,22.130000 with error 12.942877 in direction 0
best m,c is 1.450000,22.140000 with error 12.939984 in direction 0
best m,c is 1.440000,22.150000 with error 12.936934 in direction 7
best m,c is 1.440000,22.160000 with error 12.933659 in direction 0
best m,c is 1.440000,22.170000 with error 12.930390 in direction 0
best m,c is 1.440000,22.180000 with error 12.927129 in direction 0
best m,c is 1.440000,22.190000 with error 12.923875 in direction 0
best m,c is 1.440000,22.200000 with error 12.920627 in direction 0
best m,c is 1.440000,22.210000 with error 12.917386 in direction 0
best m,c is 1.440000,22.220000 with error 12.914153 in direction 0
best m,c is 1.440000,22.230000 with error 12.910926 in direction 0
best m,c is 1.440000,22.240000 with error 12.907706 in direction 0
best m,c is 1.440000,22.250000 with error 12.904493 in direction 0
best m,c is 1.440000,22.260000 with error 12.901287 in direction 0
best m,c is 1.440000,22.270000 with error 12.898088 in direction 0
best m,c is 1.440000,22.280000 with error 12.894896 in direction 0
best m,c is 1.440000,22.290000 with error 12.891711 in direction 0
best m,c is 1.440000,22.300000 with error 12.888533 in direction 0
best m,c is 1.440000,22.310000 with error 12.885362 in direction 0
best m,c is 1.440000,22.320000 with error 12.882198 in direction 0
best m,c is 1.440000,22.330000 with error 12.879041 in direction 0
best m,c is 1.440000,22.340000 with error 12.875891 in direction 0
best m,c is 1.440000,22.350000 with error 12.872748 in direction 0
best m,c is 1.440000,22.360000 with error 12.869612 in direction 0
best m,c is 1.440000,22.370000 with error 12.866483 in direction 0
best m,c is 1.440000,22.380000 with error 12.863360 in direction 0
best m,c is 1.440000,22.390000 with error 12.860245 in direction 0
best m,c is 1.440000,22.400000 with error 12.857137 in direction 0
best m,c is 1.440000,22.410000 with error 12.854036 in direction 0
best m,c is 1.440000,22.420000 with error 12.850942 in direction 0
best m,c is 1.440000,22.430000 with error 12.847855 in direction 0
best m,c is 1.440000,22.440000 with error 12.844775 in direction 0
best m,c is 1.440000,22.450000 with error 12.841703 in direction 0
best m,c is 1.440000,22.460000 with error 12.838637 in direction 0
best m,c is 1.440000,22.470000 with error 12.835578 in direction 0
best m,c is 1.440000,22.480000 with error 12.832526 in direction 0
best m,c is 1.440000,22.490000 with error 12.829482 in direction 0
best m,c is 1.440000,22.500000 with error 12.826444 in direction 0
best m,c is 1.440000,22.510000 with error 12.823414 in direction 0
best m,c is 1.440000,22.520000 with error 12.820390 in direction 0
best m,c is 1.440000,22.530000 with error 12.817374 in direction 0
best m,c is 1.440000,22.540000 with error 12.814365 in direction 0
best m,c is 1.440000,22.550000 with error 12.811363 in direction 0
best m,c is 1.440000,22.560000 with error 12.808368 in direction 0
best m,c is 1.440000,22.570000 with error 12.805380 in direction 0
best m,c is 1.440000,22.580000 with error 12.802399 in direction 0
best m,c is 1.440000,22.590000 with error 12.799425 in direction 0
best m,c is 1.440000,22.600000 with error 12.796459 in direction 0
best m,c is 1.440000,22.610000 with error 12.793499 in direction 0
best m,c is 1.440000,22.620000 with error 12.790547 in direction 0
best m,c is 1.440000,22.630000 with error 12.787602 in direction 0
best m,c is 1.440000,22.640000 with error 12.784664 in direction 0
best m,c is 1.440000,22.650000 with error 12.781733 in direction 0
best m,c is 1.440000,22.660000 with error 12.778809 in direction 0
best m,c is 1.440000,22.670000 with error 12.775893 in direction 0
best m,c is 1.440000,22.680000 with error 12.772984 in direction 0
best m,c is 1.440000,22.690000 with error 12.770081 in direction 0
best m,c is 1.440000,22.700000 with error 12.767186 in direction 0
best m,c is 1.440000,22.710000 with error 12.764299 in direction 0
best m,c is 1.440000,22.720000 with error 12.761418 in direction 0
best m,c is 1.440000,22.730000 with error 12.758544 in direction 0
best m,c is 1.440000,22.740000 with error 12.755678 in direction 0
best m,c is 1.440000,22.750000 with error 12.752819 in direction 0
best m,c is 1.440000,22.760000 with error 12.749967 in direction 0
best m,c is 1.440000,22.770000 with error 12.747122 in direction 0
best m,c is 1.440000,22.780000 with error 12.744285 in direction 0
best m,c is 1.440000,22.790000 with error 12.741455 in direction 0
best m,c is 1.440000,22.800000 with error 12.738632 in direction 0
best m,c is 1.440000,22.810000 with error 12.735816 in direction 0
best m,c is 1.430000,22.820000 with error 12.733001 in direction 7
best m,c is 1.430000,22.830000 with error 12.729797 in direction 0
best m,c is 1.430000,22.840000 with error 12.726601 in direction 0
best m,c is 1.430000,22.850000 with error 12.723411 in direction 0
best m,c is 1.430000,22.860000 with error 12.720228 in direction 0
best m,c is 1.430000,22.870000 with error 12.717053 in direction 0
best m,c is 1.430000,22.880000 with error 12.713884 in direction 0
best m,c is 1.430000,22.890000 with error 12.710723 in direction 0
best m,c is 1.430000,22.900000 with error 12.707569 in direction 0
best m,c is 1.430000,22.910000 with error 12.704421 in direction 0
